datetime,open,high,low,close,volume,hold
2025-12-12 10:00:00,93770.0,94160.0,93390.0,93740.0,8905,215590
2025-12-12 11:15:00,93750.0,94080.0,93610.0,93890.0,13191,217488
2025-12-12 14:15:00,93890.0,94530.0,93630.0,94500.0,3636,220852
2025-12-12 15:00:00,94500.0,94660.0,94170.0,94170.0,1318,222313
2025-12-12 22:00:00,93520.0,94150.0,93360.0,93960.0,1,222344
2025-12-12 23:00:00,93960.0,94470.0,93930.0,94230.0,212,223799
2025-12-13 01:00:00,91750.0,91860.0,90850.0,91590.0,23,217729
2025-12-15 00:00:00,94230.0,94230.0,91530.0,91760.0,673,219184
2025-12-15 10:00:00,91650.0,92560.0,91540.0,92290.0,22279,220347
2025-12-15 11:15:00,92300.0,92650.0,92230.0,92260.0,1589,220284
2025-12-15 14:15:00,92260.0,92650.0,92240.0,92390.0,12604,220086
2025-12-15 15:00:00,92390.0,92720.0,92390.0,92490.0,7235,219829
2025-12-15 22:00:00,93700.0,93800.0,92880.0,92880.0,46429,221943
2025-12-15 23:00:00,92880.0,93270.0,92550.0,92760.0,13146,222959
2025-12-16 00:00:00,92770.0,92880.0,92500.0,92670.0,1866,222089
2025-12-16 01:00:00,92670.0,92680.0,92270.0,92480.0,9522,221792
2025-12-16 10:00:00,92390.0,92590.0,91770.0,91860.0,20990,220822
2025-12-16 11:15:00,91850.0,92130.0,91380.0,91410.0,28998,217811
2025-12-16 14:15:00,91410.0,91880.0,91340.0,91830.0,437,217310
2025-12-16 15:00:00,91850.0,91950.0,91730.0,91920.0,1291,217374
2025-12-16 22:00:00,92230.0,92390.0,91860.0,92060.0,30210,217365
2025-12-16 23:00:00,92060.0,92120.0,91860.0,91930.0,7490,216587
2025-12-17 00:00:00,91930.0,92040.0,91610.0,91850.0,428,216286
2025-12-17 01:00:00,91840.0,91890.0,91680.0,91810.0,3769,216067
2025-12-17 10:00:00,91940.0,92620.0,91830.0,92490.0,9222,216892
2025-12-17 11:15:00,92490.0,92580.0,92250.0,92440.0,1012,218707
2025-12-17 14:15:00,92440.0,93270.0,92370.0,92950.0,34160,223814
2025-12-17 15:00:00,92960.0,92980.0,92520.0,92820.0,7,223974
2025-12-17 22:00:00,92840.0,93500.0,92610.0,93450.0,40690,229515
2025-12-17 23:00:00,93450.0,93490.0,92620.0,92930.0,11566,228263
2025-12-18 00:00:00,92930.0,93030.0,92640.0,92720.0,821,228906
2025-12-18 01:00:00,92720.0,92890.0,92680.0,92860.0,5352,228482
2025-12-18 10:00:00,92750.0,92860.0,92210.0,92560.0,12460,228903
2025-12-18 11:15:00,92560.0,92700.0,92330.0,92480.0,949,230211
2025-12-18 14:15:00,92480.0,92740.0,92140.0,92490.0,20258,230363
2025-12-18 15:00:00,92490.0,92600.0,92220.0,92600.0,6195,231253
2025-12-18 22:00:00,92600.0,93020.0,92260.0,92770.0,39338,231342
2025-12-18 23:00:00,92770.0,92860.0,91960.0,92550.0,24358,230129
2025-12-19 00:00:00,92550.0,92720.0,92440.0,92590.0,520,230778
2025-12-19 01:00:00,92590.0,92900.0,92560.0,92870.0,7965,230947
2025-12-19 10:00:00,92640.0,92870.0,92220.0,92480.0,7583,229014
2025-12-19 11:15:00,92480.0,92920.0,92420.0,92610.0,255,230454
2025-12-19 14:15:00,92610.0,93360.0,92580.0,93250.0,30422,236816
2025-12-19 15:00:00,93250.0,93400.0,92820.0,93180.0,7912,237633
2025-12-19 22:00:00,93580.0,94120.0,93450.0,93540.0,47024,239309
2025-12-19 23:00:00,93540.0,93970.0,93410.0,93810.0,11,240917
2025-12-20 01:00:00,93630.0,93750.0,93510.0,93530.0,20,240407
2025-12-22 00:00:00,93820.0,93920.0,93530.0,93640.0,167,241258
2025-12-22 10:00:00,93540.0,94090.0,93540.0,93970.0,16209,242980
2025-12-22 11:15:00,93980.0,94440.0,93970.0,94320.0,27251,246641
2025-12-22 14:15:00,94320.0,94720.0,93650.0,93990.0,504,245763
2025-12-22 15:00:00,93990.0,94400.0,93820.0,94320.0,881,246790
2025-12-22 22:00:00,94070.0,94290.0,93740.0,93870.0,31111,244574
2025-12-22 23:00:00,93870.0,94100.0,93700.0,93870.0,9764,244121
2025-12-23 00:00:00,93860.0,93890.0,93620.0,93830.0,449,243656
2025-12-23 01:00:00,93830.0,93980.0,93800.0,93920.0,3714,243161
2025-12-23 10:00:00,93980.0,94250.0,93690.0,93840.0,4921,241404
2025-12-23 11:15:00,93820.0,94030.0,93720.0,93950.0,15192,242052
2025-12-23 14:15:00,93960.0,94040.0,93650.0,93710.0,11499,242039
2025-12-23 15:00:00,93720.0,93980.0,93680.0,93930.0,11520,241085
2025-12-23 22:00:00,94860.0,95810.0,94860.0,95560.0,80335,248576
2025-12-23 23:00:00,95560.0,95610.0,94240.0,94480.0,40948,245364
2025-12-24 00:00:00,94480.0,94780.0,93830.0,94760.0,4119,245405
2025-12-24 01:00:00,94760.0,95130.0,94720.0,94890.0,16108,246293
2025-12-24 10:00:00,95300.0,95680.0,94890.0,95380.0,14359,249306
2025-12-24 11:15:00,95370.0,95410.0,94780.0,95170.0,20320,249372
2025-12-24 14:15:00,95160.0,95490.0,95110.0,95320.0,1163,251310
2025-12-24 15:00:00,95330.0,96750.0,95180.0,96100.0,54,258277
2025-12-24 22:00:00,95980.0,96000.0,95060.0,95490.0,57299,251188
2025-12-24 23:00:00,95490.0,95680.0,94620.0,94720.0,27857,248452
2025-12-25 00:00:00,94720.0,94920.0,94180.0,94730.0,4621,245112
2025-12-25 01:00:00,94720.0,95150.0,94650.0,94990.0,11942,244192
2025-12-25 10:00:00,95000.0,95150.0,94350.0,95130.0,13680,243775
2025-12-25 11:15:00,95120.0,95760.0,95120.0,95660.0,3072,245837
2025-12-25 14:15:00,95660.0,96510.0,95560.0,96310.0,31141,247591
2025-12-25 15:00:00,96310.0,96500.0,96160.0,96210.0,52,247747
2025-12-25 22:00:00,96300.0,97500.0,96280.0,97240.0,63997,249246
2025-12-25 23:00:00,97250.0,97880.0,97200.0,97820.0,22017,251904
2025-12-26 00:00:00,97750.0,97960.0,97550.0,97820.0,1283,251855
2025-12-26 01:00:00,97820.0,97920.0,97550.0,97680.0,6709,250987
2025-12-26 10:00:00,97900.0,98780.0,97680.0,98040.0,20314,250798
2025-12-26 11:15:00,98030.0,98800.0,97870.0,98750.0,3003,253440
2025-12-26 14:15:00,98750.0,99490.0,98250.0,99220.0,1203,256855
2025-12-26 15:00:00,99230.0,99730.0,98300.0,98720.0,72,252097
2025-12-26 22:00:00,98500.0,99070.0,98330.0,98690.0,51519,249303
2025-12-26 23:00:00,98690.0,100800.0,98680.0,100650.0,162,253264
2025-12-27 01:00:00,101420.0,102650.0,100350.0,101380.0,16,253040
2025-12-29 00:00:00,100630.0,101500.0,100220.0,101420.0,125,254890
2025-12-29 10:00:00,100300.0,102270.0,99450.0,100900.0,55386,253463
2025-12-29 11:15:00,100900.0,102000.0,100830.0,101800.0,11507,254070
2025-12-29 14:15:00,101800.0,102200.0,100370.0,100800.0,1707,248456
2025-12-29 15:00:00,100630.0,100840.0,98030.0,98860.0,75618,235503
2025-12-29 22:00:00,97020.0,98400.0,96900.0,97400.0,117712,230483
2025-12-29 23:00:00,97400.0,97420.0,96110.0,96430.0,39258,224663
2025-12-30 00:00:00,96440.0,96480.0,96010.0,96110.0,4381,223045
2025-12-30 01:00:00,96110.0,96380.0,96030.0,96070.0,11041,221366
2025-12-30 10:00:00,96060.0,98120.0,96060.0,97940.0,40726,222123
2025-12-30 11:15:00,97950.0,98420.0,97440.0,98300.0,8647,223440
2025-12-30 14:15:00,98300.0,99240.0,98300.0,98780.0,39520,224735
2025-12-30 15:00:00,98780.0,98790.0,97920.0,98090.0,32009,219723
