date,cme_close,cme_usd_per_lb,shfe_close,cme_usd_per_ton,shfe_usd_per_ton,spread,spread_ratio
2023-06-14,385.85,3.8585000000000003,67730,8506.52627,9342.068965517241,-835.5426955172406,-8.94387205448102
2023-06-15,389.1,3.891,67850,8578.17642,9358.620689655172,-780.4442696551723,-8.33930870302137
2023-06-16,387.95,3.8794999999999997,68630,8552.823289999998,9466.206896551725,-913.3836065517262,-9.648886999125768
2023-06-19,386.3,3.863,68450,8516.44706,9441.379310344828,-924.9322503448275,-9.796579715120526
2023-06-20,387.95,3.8794999999999997,68570,8552.823289999998,9457.931034482759,-905.1077444827606,-9.569828128190192
2023-06-21,390.5,3.905,68930,8609.041099999999,9507.586206896553,-898.545106896554,-9.45082260989412
2023-06-26,379.9,3.799,68490,8375.35138,9446.896551724138,-1071.5451717241376,-11.342827412760984
2023-06-27,379.1,3.7910000000000004,68460,8357.71442,9442.758620689656,-1085.0442006896556,-11.490754389424485
2023-06-28,372.8,3.728,67680,8218.82336,9335.172413793103,-1116.349053793103,-11.958526359338057
2023-06-29,369.75,3.6975,67230,8151.582449999999,9273.103448275862,-1121.5209982758633,-12.09434365238734
2023-06-30,376.4,3.764,67300,8298.18968,9282.758620689656,-984.5689406896563,-10.606426181277872
2023-07-03,379.15,3.7914999999999996,68260,8358.816729999999,9415.172413793103,-1056.3556837931046,-11.21971682903605
2023-07-04,378.55,3.7855000000000003,68110,8345.58901,9394.48275862069,-1048.8937486206905,-11.164997324181481
2023-07-05,375.95,3.7595,67760,8288.26889,9346.206896551725,-1057.9380065517253,-11.319437053571441
2023-07-06,374.45,3.7445,67800,8255.19959,9351.724137931034,-1096.5245479310342,-11.725373115781707
2023-07-07,378.1,3.781,67610,8335.66822,9325.51724137931,-989.8490213793102,-10.614414147315484
2023-07-10,378.85,3.7885000000000004,67750,8352.202870000001,9344.827586206897,-992.6247162068958,-10.62218330996309
2023-07-11,377.1,3.7710000000000004,68130,8313.62202,9397.241379310344,-1083.6193593103435,-11.531249603698798
2023-07-12,385.25,3.8525,67750,8493.29855,9344.827586206897,-851.5290362068972,-9.112303339483402
2023-07-13,395.2,3.952,68610,8712.658239999999,9463.448275862069,-750.79003586207,-7.933577845795084
2023-07-14,392.35,3.9235,69290,8649.82657,9557.241379310344,-907.4148093103449,-9.49452643599365
2023-07-17,384.05,3.8405,68740,8466.84311,9481.379310344828,-1014.5362003448281,-10.700301792988077
2023-07-18,383.25,3.8325,68510,8449.20615,9449.655172413793,-1000.4490224137935,-10.587148463727928
2023-07-19,381.6,3.8160000000000003,68760,8412.82992,9484.137931034482,-1071.3080110344818,-11.295786910994755
2023-07-20,382.75,3.8275,68500,8438.18305,9448.275862068966,-1010.0928120689659,-10.690763339416062
2023-07-21,381.75,3.8175,68720,8416.136849999999,9478.620689655172,-1062.4838396551731,-11.209266352590229
2023-07-24,384.7,3.847,68290,8481.173139999999,9419.310344827587,-938.137204827588,-9.959722851076311
2023-07-25,392.4,3.924,69040,8650.92888,9522.758620689656,-871.8297406896563,-9.155222508690626
2023-07-26,390.3,3.903,69120,8604.63186,9533.793103448275,-929.1612434482759,-9.74597658420139
2023-07-27,384.65,3.8465,69000,8480.070829999999,9517.241379310344,-1037.1705493103455,-10.89780649637682
2023-07-28,393.3,3.9330000000000003,69100,8670.77046,9531.034482758621,-860.2640227586216,-9.02592498552823
2023-07-31,401.6,4.016,69530,8853.75392,9590.344827586207,-736.5909075862073,-7.680546641737385
2023-08-01,390.8,3.908,70600,8615.65496,9737.931034482759,-1122.2760744827592,-11.524789716713887
2023-08-02,384.4,3.844,69420,8474.55928,9575.172413793103,-1100.6131337931038,-11.494447162201098
2023-08-03,389.65,3.8964999999999996,68860,8590.301829999999,9497.931034482759,-907.6292044827605,-9.556072803514397
2023-08-04,384.65,3.8465,69350,8480.070829999999,9565.51724137931,-1085.446411379311,-11.34749312545062
2023-08-07,383.95,3.8394999999999997,69030,8464.63849,9521.379310344828,-1056.7408203448285,-11.098610672895852
2023-08-08,377.9,3.779,68730,8331.258979999999,9480.0,-1148.7410200000013,-12.117521308016892
2023-08-09,378.5,3.785,68600,8344.4867,9462.068965517241,-1117.5822655172415,-11.81118283527697
2023-08-10,375.55,3.7555,68590,8279.45041,9460.689655172413,-1181.2392451724136,-12.48576254191573
2023-08-11,371.85,3.7185,68200,8197.87947,9406.896551724138,-1209.0170817241378,-12.852454314516129
2023-08-14,372.75,3.7275,67940,8217.72105,9371.034482758621,-1153.3134327586213,-12.30721576022962
2023-08-15,365.85,3.6585,68520,8065.602269999999,9451.034482758621,-1385.432212758622,-14.659053623029786
2023-08-16,364.75,3.6475,67550,8041.351449999999,9317.241379310344,-1275.889929310345,-13.693859344929685
2023-08-17,368.6,3.6860000000000004,67980,8126.22932,9376.551724137931,-1250.3224041379308,-13.334565210355983
2023-08-18,371.95,3.7195,68000,8200.08409,9379.310344827587,-1179.2262548275867,-12.572632863970593
2023-08-21,372.05,3.7205,68500,8202.288709999999,9448.275862068966,-1245.9871520689667,-13.1874552591241
2023-08-22,375.75,3.7575,68670,8283.859649999999,9471.724137931034,-1187.864487931036,-12.5411643184797
2023-08-23,381.0,3.81,69130,8399.6022,9535.172413793103,-1135.570213793104,-11.90927824388833
2023-08-24,376.85,3.7685000000000004,68870,8308.11047,9499.310344827587,-1191.1998748275873,-12.53985638521854
2023-08-25,376.55,3.7655000000000003,68930,8301.49661,9507.586206896553,-1206.0895968965524,-12.68554994559699
2023-08-28,380.05,3.8005,68900,8378.658309999999,9503.448275862069,-1124.78996586207,-11.835598334542826
2023-08-29,383.75,3.8375,69190,8460.229249999999,9543.448275862069,-1083.2190258620703,-11.350394475357724
2023-08-30,383.9,3.839,69380,8463.53618,9569.655172413793,-1106.1189924137943,-11.558608669645443
2023-08-31,383.3,3.833,69430,8450.30846,9576.551724137931,-1126.243264137931,-11.760425846176004
2023-09-01,385.05,3.8505000000000003,69730,8488.88931,9617.931034482759,-1129.0417244827586,-11.738925143410297
2023-09-04,383.15,3.8314999999999997,69340,8447.00153,9564.137931034482,-1117.1364010344823,-11.680471455869625
2023-09-05,383.65,3.8364999999999996,69050,8458.024629999998,9524.137931034482,-1066.1133010344838,-11.193803667632164
2023-09-06,379.1,3.7910000000000004,69490,8357.71442,9584.827586206897,-1227.1131662068965,-12.802662908332133
2023-09-07,375.85,3.7585,69220,8286.06427,9547.586206896553,-1261.5219368965518,-13.212993415920254
2023-09-08,371.45,3.7144999999999997,68750,8189.060989999999,9482.758620689656,-1293.6976306896568,-13.642629560000016
2023-09-11,380.2,3.802,69080,8381.96524,9528.275862068966,-1146.310622068966,-12.030619585987266
2023-09-12,378.9,3.7889999999999997,69250,8353.30518,9551.724137931034,-1198.418957931035,-12.546624469314086
2023-09-13,378.3,3.783,69130,8340.077459999999,9535.172413793103,-1195.0949537931047,-12.533543201215114
2023-09-14,381.75,3.8175,69470,8416.136849999999,9582.068965517241,-1165.932115517242,-12.167853515906152
2023-09-15,379.65,3.7965,69780,8369.839829999999,9624.827586206897,-1254.9877562068978,-13.03906740111781
2023-09-18,377.85,3.7785,69450,8330.15667,9579.310344827587,-1249.1536748275867,-13.040121155507563
2023-09-19,375.15,3.7514999999999996,68790,8270.63193,9488.275862068966,-1217.643932068966,-12.833142182730054
2023-09-20,373.9,3.739,68740,8243.07418,9481.379310344828,-1238.3051303448283,-13.060390158568527
2023-09-21,369.05,3.6905,68510,8136.15011,9449.655172413793,-1313.505062413794,-13.900031677857255
2023-09-22,369.35,3.6935000000000002,68210,8142.76397,9408.275862068966,-1265.5118920689656,-13.45105001832576
2023-09-25,367.4,3.674,67670,8099.77388,9333.793103448275,-1234.0192234482756,-13.220983256982413
2023-09-26,364.55,3.6455,67190,8036.94221,9267.586206896553,-1230.6439968965524,-13.279013212531632
2023-09-27,364.45,3.6445,67000,8034.73759,9241.379310344828,-1206.6417203448282,-13.056943988805978
2023-09-28,371.15,3.7114999999999996,67240,8182.447129999999,9274.48275862069,-1092.0356286206916,-11.774625680398593
2023-10-09,365.6,3.656,67400,8060.09072,9296.551724137931,-1236.461004137931,-13.300211097922848
2023-10-10,363.0,3.63,66460,8002.770599999999,9166.896551724138,-1164.1259517241388,-12.699237360818547
2023-10-11,361.05,3.6105,66930,7959.78051,9231.724137931034,-1271.9436279310348,-13.777963995965939
2023-10-12,358.5,3.585,66940,7903.5626999999995,9233.103448275862,-1329.5407482758628,-14.399716798625642
2023-10-13,357.0,3.57,66470,7870.493399999999,9168.275862068966,-1297.7824620689662,-14.155141943734023
2023-10-16,358.15,3.5814999999999997,66630,7895.846529999999,9190.344827586207,-1294.4982975862076,-14.085415965030776
2023-10-17,359.1,3.591,65880,7916.79042,9086.896551724138,-1170.1061317241374,-12.876851024590158
2023-10-18,358.15,3.5814999999999997,66700,7895.846529999999,9200.0,-1304.153470000001,-14.175581195652187
2023-10-19,358.5,3.585,66470,7903.5626999999995,9168.275862068966,-1264.713162068966,-13.79444926282534
2023-10-20,355.2,3.552,66160,7830.81024,9125.51724137931,-1294.70700137931,-14.18776565900846
2023-10-23,358.0,3.58,65640,7892.5396,9053.793103448275,-1161.2535034482753,-12.826154631322359
2023-10-24,363.05,3.6305,66490,8003.87291,9171.034482758621,-1167.1615727586213,-12.726607613926912
2023-10-25,358.6,3.5860000000000003,66920,7905.76732,9230.344827586207,-1324.5775075862066,-14.350249447101012
2023-10-26,359.3,3.593,66550,7921.199659999999,9179.310344827587,-1258.1106848275876,-13.705939090909105
2023-10-27,364.3,3.6430000000000002,66880,8031.43066,9224.827586206897,-1193.3969262068968,-12.936793832236845
2023-10-30,365.4,3.654,67320,8055.681479999999,9285.51724137931,-1229.8357613793105,-13.24466617647059
2023-10-31,365.25,3.6525,67310,8052.3745499999995,9284.137931034482,-1231.7633810344823,-13.267396393552216
2023-11-01,366.05,3.6605000000000003,67280,8070.01151,9280.0,-1209.9884899999997,-13.03866907327586
2023-11-02,368.7,3.687,67410,8128.433939999999,9297.931034482759,-1169.49709448276,-12.578035803293295
2023-11-03,367.25,3.6725,67740,8096.466949999999,9343.448275862069,-1246.9813258620698,-13.346050505609695
2023-11-06,371.2,3.7119999999999997,67590,8183.549439999999,9322.758620689656,-1139.209180689657,-12.219657582482633
2023-11-07,368.55,3.6855,67410,8125.12701,9297.931034482759,-1172.804024482759,-12.613602102803743
2023-11-08,363.65,3.6365,67500,8017.100629999999,9310.344827586207,-1293.2441975862075,-13.890400640740749
2023-11-09,363.2,3.6319999999999997,67130,8007.179839999999,9259.310344827587,-1252.130504827588,-13.522934842842266
2023-11-10,359.6,3.596,67230,7927.81352,9273.103448275862,-1345.2899282758626,-14.507440101145328
2023-11-13,367.05,3.6705,67210,8092.05771,9270.344827586207,-1178.2871175862065,-12.710283592471356
2023-11-14,367.6,3.676,67480,8104.18312,9307.586206896553,-1203.4030868965528,-12.92927145820985
2023-11-15,371.3,3.713,67770,8185.75406,9347.586206896553,-1161.8321468965523,-12.429220990113626
2023-11-16,369.55,3.6955,67850,8147.17321,9358.620689655172,-1211.4474796551722,-12.94472251658069
2023-11-17,373.4,3.734,67920,8232.05108,9368.275862068966,-1136.2247820689663,-12.128430020612493
2023-11-20,380.75,3.8075,67920,8394.09065,9368.275862068966,-974.1852120689655,-10.398767354976442
2023-11-21,380.45,3.8045,68280,8387.476789999999,9417.931034482759,-1030.4542444827603,-10.941407839045125
2023-11-22,376.75,3.7675,67930,8305.90585,9369.655172413793,-1063.7493224137943,-11.353132029294875
2023-11-23,377.15,3.7714999999999996,67800,8314.72433,9351.724137931034,-1036.9998079310353,-11.088862252949863
2023-11-24,379.05,3.7905,68050,8356.61211,9386.206896551725,-1029.5947865517246,-10.969231745040416
2023-11-27,380.0,3.8,68100,8377.555999999999,9393.103448275862,-1015.5474482758636,-10.811628487518373
2023-11-28,384.75,3.8475,67700,8482.27545,9337.931034482759,-855.6555844827599,-9.163224501477119
2023-11-29,383.35,3.8335000000000004,68090,8451.41077,9391.724137931034,-940.313367931034,-10.012148505654277
2023-11-30,385.35,3.8535000000000004,68220,8495.50317,9409.655172413793,-914.1520024137935,-9.715042535180302
2023-12-01,391.85,3.9185000000000003,68360,8638.80347,9428.965517241379,-790.1620472413779,-8.3801562938853
2023-12-04,382.5,3.825,68580,8432.6715,9459.310344827587,-1026.6388448275866,-10.853210301837274
2023-12-05,378.5,3.785,67900,8344.4867,9365.51724137931,-1021.0305413793103,-10.902019771723122
2023-12-06,372.95,3.7295,68050,8222.13029,9386.206896551725,-1164.0766065517255,-12.401991767083041
2023-12-07,379.95,3.7995,67480,8376.45369,9307.586206896553,-931.1325168965523,-10.004017112477776
2023-12-08,383.4,3.8339999999999996,68000,8452.513079999999,9379.310344827587,-926.7972648275882,-9.881294367647078
2023-12-11,378.35,3.7835,68350,8341.17977,9427.586206896553,-1086.406436896552,-11.523696660570595
2023-12-12,379.3,3.793,68170,8362.12366,9402.758620689656,-1040.6349606896565,-11.067336753703989
2023-12-13,383.45,3.8345,67810,8453.615389999999,9353.103448275862,-899.4880582758633,-9.61700106547708
2023-12-14,387.3,3.873,68200,8538.49326,9406.896551724138,-868.4032917241384,-9.231559919354844
2023-12-15,387.85,3.8785000000000003,68630,8550.61867,9466.206896551725,-915.5882265517248,-9.672176369663418
2023-12-18,384.65,3.8465,68650,8480.070829999999,9468.965517241379,-988.8946872413799,-10.443534570284056
2023-12-19,390.65,3.9065,68480,8612.34803,9445.51724137931,-833.1692113793106,-8.820789694071264
2023-12-20,388.1,3.8810000000000002,68990,8556.130220000001,9515.862068965518,-959.7318489655172,-10.085600674010726
2023-12-21,392.7,3.927,68970,8657.542739999999,9513.103448275862,-855.5607082758634,-8.993497368421066
2023-12-22,390.05,3.9005,69040,8599.12031,9522.758620689656,-923.6383106896556,-9.699272526796063
2023-12-26,390.2,3.9019999999999997,69330,8602.427239999999,9562.758620689656,-960.3313806896567,-10.042409505264692
2023-12-27,395.5,3.955,69260,8719.2721,9553.103448275862,-833.8313482758622,-8.728381858215421
2023-12-28,391.65,3.9164999999999996,69340,8634.394229999998,9564.137931034482,-929.7437010344838,-9.721144840640335
2023-12-29,389.1,3.891,68920,8578.17642,9506.206896551725,-928.0304765517249,-9.762363544689503
2024-01-02,387.1,3.8710000000000004,68960,8534.08402,9511.724137931034,-977.6401179310342,-10.278264000870067
2024-01-03,387.25,3.8725,68610,8537.390949999999,9463.448275862069,-926.0573258620698,-9.785622522227088
2024-01-04,385.0,3.85,68390,8487.787,9433.103448275862,-945.3164482758621,-10.021266632548617
2024-01-05,380.15,3.8015,68390,8380.86293,9433.103448275862,-1052.240518275863,-11.154764961982755
2024-01-08,382.3,3.823,68280,8428.26226,9417.931034482759,-989.6687744827595,-10.50834595049796
2024-01-09,376.1,3.761,68220,8291.57582,9409.655172413793,-1118.0793524137935,-11.882256383758431
2024-01-10,378.75,3.7875,67810,8349.99825,9353.103448275862,-1003.1051982758618,-10.724838058545934
2024-01-11,379.0,3.79,68190,8355.5098,9405.51724137931,-1050.00744137931,-11.163739477929312
2024-01-12,373.5,3.735,68200,8234.2557,9406.896551724138,-1172.640851724138,-12.46575685483871
2024-01-15,378.3,3.783,67700,8340.077459999999,9337.931034482759,-997.8535744827605,-10.686024246676533
2024-01-16,376.75,3.7675,67810,8305.90585,9353.103448275862,-1047.1975982758631,-11.19625805559653
2024-01-17,374.15,3.7415,67720,8248.585729999999,9340.689655172413,-1092.1039251724142,-11.691898194772598
2024-01-18,375.75,3.7575,67870,8283.859649999999,9361.379310344828,-1077.5196603448294,-11.510266004862256
2024-01-19,379.0,3.79,67770,8355.5098,9347.586206896553,-992.0764068965527,-10.613182750479574
2024-01-22,374.55,3.7455000000000003,67910,8257.40421,9366.896551724138,-1109.492341724137,-11.844823262406116
2024-01-23,380.55,3.8055000000000003,68110,8389.681410000001,9394.48275862069,-1004.8013486206892,-10.69565376229628
2024-01-24,387.35,3.8735000000000004,68380,8539.595570000001,9431.724137931034,-892.1285679310331,-9.458806840450409
2024-01-25,386.85,3.8685,68880,8528.57247,9500.689655172413,-972.1171851724139,-10.23206967552265
2024-01-26,385.35,3.8535000000000004,68870,8495.50317,9499.310344827587,-1003.807174827587,-10.56715843981415
2024-01-29,388.5,3.885,68780,8564.948699999999,9486.896551724138,-921.9478517241387,-9.718118530095966
2024-01-30,391.2,3.912,68980,8624.47344,9514.48275862069,-890.0093186206905,-9.354258567700791
2024-01-31,389.4,3.8939999999999997,69350,8584.79028,9565.51724137931,-980.7269613793105,-10.252733193943767
2024-02-01,385.3,3.853,69000,8494.40086,9517.241379310344,-1022.8405193103445,-10.747237340579707
2024-02-02,381.85,3.8185000000000002,68630,8418.34147,9466.206896551725,-1047.8654265517252,-11.069538601923368
2024-02-05,377.2,3.772,68540,8315.82664,9453.793103448275,-1137.966463448276,-12.037141610738257
2024-02-06,378.35,3.7835,68060,8341.17977,9387.586206896553,-1046.406436896552,-11.146703889950045
2024-02-07,373.55,3.7355,68140,8235.35801,9398.620689655172,-1163.2626796551722,-12.376951023627823
2024-02-08,370.75,3.7075,67960,8173.62865,9373.793103448275,-1200.1644534482757,-12.803402424220128
2024-02-19,381.2,3.812,68340,8404.011439999998,9426.206896551725,-1022.1954565517262,-10.844186508633326
2024-02-20,385.75,3.8575,68320,8504.32165,9423.448275862069,-919.126625862069,-9.753612467066745
2024-02-21,388.0,3.88,69000,8553.925599999999,9517.241379310344,-963.3157793103455,-10.121796231884066
2024-02-22,389.45,3.8945,69260,8585.89259,9553.103448275862,-967.2108582758628,-10.124572224227556
2024-02-23,388.7,3.887,69370,8569.35794,9568.275862068966,-998.9179220689657,-10.439894673489983
2024-02-26,383.6,3.8360000000000003,69050,8456.92232,9524.137931034482,-1067.2156110344822,-11.205377523533667
2024-02-27,385.3,3.853,69000,8494.40086,9517.241379310344,-1022.8405193103445,-10.747237340579707
2024-02-28,383.9,3.839,68760,8463.53618,9484.137931034482,-1020.6017510344827,-10.761144117219313
2024-02-29,384.65,3.8465,68990,8480.070829999999,9515.862068965518,-1035.7912389655194,-10.884891263226576
2024-03-01,385.85,3.8585000000000003,68920,8506.52627,9506.206896551725,-999.6806265517243,-10.516083201538017
2024-03-04,385.55,3.8555,69170,8499.912409999999,9540.689655172413,-1040.777245172414,-10.908826120427936
2024-03-05,384.3,3.843,69050,8472.354659999999,9524.137931034482,-1051.7832710344828,-11.043343540912383
2024-03-06,386.85,3.8685,69080,8528.57247,9528.275862068966,-999.7033920689664,-10.491965246815296
2024-03-07,392.55,3.9255,69500,8654.23581,9586.206896551725,-931.9710865517245,-9.722000543165471
2024-03-08,389.1,3.891,69990,8578.17642,9653.793103448275,-1075.6166834482756,-11.141907351050149
2024-03-11,393.1,3.931,69490,8666.361219999999,9584.827586206897,-918.4663662068979,-9.582502741401653
2024-03-12,393.65,3.9364999999999997,69900,8678.48663,9641.379310344828,-962.8926803448285,-9.987084309728193
2024-03-13,405.8,4.058,70420,8946.34796,9713.103448275862,-766.7554882758632,-7.894031936949741
2024-03-14,405.2,4.052,71570,8933.120239999998,9871.724137931034,-938.603897931036,-9.508003716641067
2024-03-15,412.05,4.1205,73130,9084.136709999999,10086.896551724138,-1002.7598417241388,-9.941212706823475
2024-03-18,413.05,4.1305000000000005,72830,9106.182910000001,10045.51724137931,-939.3343313793084,-9.350781137580649
2024-03-19,406.85,4.0685,72920,8969.49647,10057.931034482759,-1088.434564482759,-10.82165467978607
2024-03-20,409.1,4.091,72620,9019.10042,10016.551724137931,-997.4513041379305,-9.958030783530702
2024-03-21,406.35,4.0635,73240,8958.47337,10102.068965517241,-1143.5955955172412,-11.320409704396504
2024-03-22,399.7,3.997,72290,8811.86614,9971.034482758621,-1159.1683427586213,-11.625356875086462
2024-03-25,401.1,4.011,72300,8842.73082,9972.413793103447,-1129.6829731034468,-11.328079605809114
2024-03-26,400.6,4.006,72000,8831.70772,9931.034482758621,-1099.326762758621,-11.069609763888892
2024-03-27,401.25,4.0125,72090,8846.03775,9943.448275862069,-1097.4105258620693,-11.036518674573454
2024-03-28,401.15,4.0115,72500,8843.833129999999,10000.0,-1156.166870000001,-11.56166870000001
2024-04-01,405.7,4.0569999999999995,73100,8944.143339999999,10082.758620689656,-1138.615280689657,-11.29269601231192
2024-04-02,408.1,4.081,73230,8997.05422,10100.689655172413,-1103.635435172413,-10.926337436842818
2024-04-03,421.2,4.212,73980,9285.859439999998,10204.137931034482,-918.2784910344835,-8.999079562043804
2024-04-08,429.4,4.294,75540,9466.63828,10419.310344827587,-952.6720648275877,-9.14333130791635
2024-04-09,430.05,4.3005,76130,9480.96831,10500.689655172413,-1019.7213451724128,-9.710994026664906
2024-04-10,427.65,4.2764999999999995,76800,9428.057429999999,10593.103448275862,-1165.0460182758634,-10.998155771484388
2024-04-11,426.35,4.2635000000000005,76270,9399.39737,10520.0,-1120.6026299999994,-10.652116254752846
2024-04-12,431.5,4.315,76910,9512.935300000001,10608.275862068966,-1095.3405620689646,-10.325340105317895
2024-04-15,437.75,4.3775,76970,9650.72405,10616.551724137931,-965.8276741379304,-9.097376429128227
2024-04-16,429.6,4.296,76730,9471.04752,10583.448275862069,-1112.4007558620688,-10.51075912941483
2024-04-17,434.1,4.341,76920,9570.25542,10609.655172413793,-1039.399752413794,-9.796734535881443
2024-04-18,443.0,4.43,78780,9766.4666,10866.206896551725,-1099.740296551725,-10.120737687230267
2024-04-19,449.25,4.4925,79370,9904.25535,10947.586206896553,-1043.330856896553,-9.530236503086819
2024-04-22,448.25,4.4825,79550,9882.209149999999,10972.413793103447,-1090.2046431034487,-9.935868840351985
2024-04-23,442.35,4.423500000000001,78020,9752.13657,10761.379310344828,-1009.2427403448273,-9.378377169315558
2024-04-24,448.45,4.4845,79380,9886.61839,10948.965517241379,-1062.347127241379,-9.702716896573442
2024-04-25,455.95,4.5595,80160,10051.96489,11056.551724137931,-1004.5868341379319,-9.085896391591824
2024-04-26,458.75,4.5875,81100,10113.69425,11186.206896551725,-1072.5126465517242,-9.587813424784217
2024-04-29,467.85,4.6785000000000005,80940,10314.314670000002,11164.137931034482,-849.8232610344803,-7.6120813472942706
2024-04-30,454.05,4.5405,82180,10010.077109999998,11335.172413793103,-1325.095303793105,-11.690120409467037
2024-05-06,460.85,4.6085,81300,10159.99127,11213.793103448275,-1053.801833448275,-9.397371823493227
2024-05-07,459.0,4.59,80500,10119.2058,11103.448275862069,-984.2424758620691,-8.864295590062113
2024-05-08,454.05,4.5405,79540,10010.077109999998,10971.034482758621,-960.957372758623,-8.759040674503416
2024-05-09,460.3,4.603,79630,10147.865859999998,10983.448275862069,-835.5824158620708,-7.6076510297626685
2024-05-10,465.2,4.652,80970,10255.89224,11168.275862068966,-912.3836220689664,-8.169422329257756
2024-05-13,477.15,4.7715,81150,10519.344329999998,11193.103448275862,-673.7591182758642,-6.019412948244012
2024-05-14,490.6,4.906000000000001,82280,10815.865720000002,11348.965517241379,-533.099797241377,-4.697342647058804
2024-05-15,492.2,4.922,81780,10851.13964,11280.0,-428.8603600000006,-3.8019535460992957
2024-05-16,487.9,4.879,82600,10756.340979999999,11393.103448275862,-636.7624682758633,-5.589016822033909
2024-05-17,508.1,5.081,84250,11201.67422,11620.689655172413,-419.01543517241225,-3.6057708071216483
2024-05-20,510.5,5.105,87670,11254.5851,12092.413793103447,-837.8286931034472,-6.928547992471761
2024-05-21,510.2,5.102,87090,11247.97124,12012.413793103447,-764.4425531034467,-6.36377139740497
2024-05-22,479.85,4.798500000000001,86220,10578.86907,11892.413793103447,-1313.5447231034468,-11.045232245998598
2024-05-23,477.55,4.7755,83080,10528.16281,11459.310344827587,-931.1475348275872,-8.125685637337513
2024-05-24,475.9,4.7589999999999995,84050,10491.786579999998,11593.103448275862,-1101.3168682758642,-9.499758828078543
2024-05-27,482.8,4.828,83530,10643.90536,11521.379310344828,-877.4739503448272,-7.616049491200763
2024-05-28,487.6,4.876,84600,10749.72712,11668.965517241379,-919.2383972413791,-7.877634018912529
2024-05-29,477.7,4.777,85470,10531.46974,11788.965517241379,-1257.4957772413782,-10.666718597168588
2024-05-30,465.5,4.655,82860,10262.5061,11428.965517241379,-1166.459417241378,-10.206167964035712
2024-05-31,462.75,4.6275,82500,10201.87905,11379.310344827587,-1177.4312948275874,-10.34712350000001
2024-06-03,468.05,4.6805,81510,10318.72391,11242.758620689656,-924.0347106896552,-8.21893221997301
2024-06-04,454.35,4.5435,81970,10016.69097,11306.206896551725,-1289.515926551725,-11.405380587410036
2024-06-05,462.65,4.6265,80060,10199.67443,11042.758620689656,-843.0841906896567,-7.6347244347989145
2024-06-06,467.05,4.6705000000000005,81250,10296.67771,11206.896551724138,-910.2188417241377,-8.12195274153846
2024-06-07,444.7,4.447,81530,9803.94514,11245.51724137931,-1441.57210137931,-12.819082221268241
2024-06-11,451.65,4.5165,79870,9957.166229999999,11016.551724137931,-1059.3854941379323,-9.616307540378125
2024-06-12,453.4,4.534,79880,9995.74708,11017.931034482759,-1022.1839544827599,-9.27745827491238
2024-06-13,448.4,4.484,80000,9885.51608,11034.48275862069,-1148.9666786206908,-10.41251052500001
2024-06-14,449.8,4.498,79550,9916.38076,10972.413793103447,-1056.0330331034475,-9.6244368196103
2024-06-17,445.9,4.459,78110,9830.40058,10773.793103448275,-943.3925234482758,-8.756363839457176
2024-06-18,449.15,4.491499999999999,78370,9902.050729999999,10809.655172413793,-907.6044424137945,-8.396238621283667
2024-06-19,451.0,4.51,79040,9942.8362,10902.068965517241,-959.2327655172412,-8.79863050354251
2024-06-20,456.2,4.562,79390,10057.47644,10950.344827586207,-892.8683875862062,-8.153792429777043
2024-06-21,442.95,4.4295,79310,9765.36429,10939.310344827587,-1173.9460548275874,-10.731444833564504
2024-06-24,442.6,4.426,78670,9757.64812,10851.034482758621,-1093.3863627586215,-10.076332947756459
2024-06-25,437.0,4.37,78670,9634.1894,10851.034482758621,-1216.845082758622,-11.214092856234917
2024-06-26,437.1,4.371,78480,9636.39402,10824.827586206897,-1188.433566206897,-10.978775936544347
2024-06-27,433.5,4.335,77550,9557.027699999999,10696.551724137931,-1139.5240241379324,-10.653190425531928
2024-06-28,437.3,4.373,78370,9640.80326,10809.655172413793,-1168.851912413793,-10.813036066096718
2024-07-01,441.65,4.4165,78060,9736.70423,10766.896551724138,-1030.1923217241383,-9.568145442608254
2024-07-02,442.7,4.427,78690,9759.852739999998,10853.793103448275,-1093.940363448277,-10.078876140551541
2024-07-03,452.7,4.527,79630,9980.31474,10983.448275862069,-1003.133535862069,-9.133138434007284
2024-07-04,456.5,4.565,79870,10064.0903,11016.551724137931,-952.4614241379313,-8.645730969074748
2024-07-05,466.7,4.667,80370,10288.961539999998,11085.51724137931,-796.5557013793114,-7.185552861764349
2024-07-08,460.55,4.6055,79930,10153.37741,11024.827586206897,-871.4501762068976,-7.904433601276126
2024-07-09,458.45,4.5845,80480,10107.08039,11100.689655172413,-993.6092651724139,-8.950878693464217
2024-07-10,459.25,4.5925,79580,10124.71735,10976.551724137931,-851.8343741379304,-7.760491596506654
2024-07-11,452.75,4.5275,79920,9981.41705,11023.448275862069,-1042.0312258620688,-9.452860845220219
2024-07-12,458.1,4.581,78950,10099.364220000001,10889.655172413793,-790.2909524137922,-7.257263337555406
2024-07-15,451.1,4.511,79490,9945.04082,10964.137931034482,-1019.0971110344817,-9.29482205937853
2024-07-16,445.65,4.4565,79280,9824.88903,10935.172413793103,-1110.283383793103,-10.153323073284556
2024-07-17,441.6,4.416,78500,9735.601920000001,10827.586206896553,-1091.9842868965516,-10.085205197452227
2024-07-18,426.5,4.265,78380,9402.7043,10811.034482758621,-1408.330182758622,-13.026784670834408
2024-07-19,423.75,4.2375,76580,9342.077249999998,10562.758620689656,-1220.6813706896573,-11.556463747061915
